talpocci   F	 210622	     30	 1248.6	 117634	-3.8739	  8.3452e-02  4.0702e+01  4.8256e+01  2.8181e+00 -2.2880e+01  3.9113e+02  1.1729e+00  3.4535e-01 -2.6367e+02  1.9692e+03  1.1788e+00  1.5227e-05  3.7560e+06  3.7561e+06
taphdefo   F	   2934	     26	   48.5	   1675	-1.6460	  7.2736e-01 -4.6114e+01  9.2483e+01  3.0000e+01  2.4309e+01  2.2022e+01  9.2418e-01  1.5273e-03  2.2346e+04  2.2387e+04
tarakok-   F	  91989	     16	   96.8	  13120	-2.5338	  6.1121e-01 -1.1768e+02  1.9764e+02  1.5840e+01 -5.8794e+01  2.9003e+02  1.4312e+00  1.1663e-04  1.0740e+06  1.0741e+06
tarehass   F	 146137	     29	  130.5	   2262	-2.6175	  4.9864e-01  1.7665e+01  7.3271e+01  4.7369e+00 -6.2461e+01  2.6825e+02  2.0922e+00  4.5842e-01 -3.4870e+02  8.8391e+02  6.9871e+00  7.7050e-05  1.7605e+06  1.7606e+06
tarssyri   F	 171076	     28	 1512.6	 151801	-3.9360	  5.0952e-02 -2.4965e+02  3.3564e+02  3.0000e+01  2.0608e+01  1.5648e+02  1.5061e+00  1.4028e-01 -2.6614e+02  1.6297e+03  1.1208e+00  1.6993e-05  3.1044e+06  3.1046e+06
taureryt   F	 112112	     30	  982.6	  41012	-3.6827	  8.6084e-02  6.4162e+01  4.0097e+01  1.1261e+00 -1.9789e+02  9.9165e+02  1.3986e+00  2.7314e-05  1.9009e+06  1.9009e+06
taxichin   F	 101246	     16	  276.1	 135982	-3.2428	  2.3425e-01 -3.1298e+01  1.2358e+02  7.2859e+00  6.2879e+01  1.3961e+02  6.3545e-01  3.7612e-01 -1.1241e+02  5.1237e+02  1.2944e+00  3.7175e-05  1.5124e+06  1.5125e+06
telacirc   F	 106664	     23	  338.8	  27974	-3.2611	  3.8829e-01  4.5086e+01  1.7608e+01  1.2367e+00 -1.0035e+02  4.6110e+02  1.2955e+00  3.6147e-01 -2.9005e+02  1.7732e+03  1.5723e+00  6.9672e-05  1.6009e+06  1.6010e+06
telecomm   F	  54433	     16	  882.7	 194716	-3.7137	  1.3045e-01 -1.2004e+02  1.9913e+02  2.6574e+01  4.9035e+01  7.4655e+01  1.1560e+00  2.1201e-01 -3.2504e+02  1.6327e+03  1.0203e+00  4.2273e-05  9.3406e+05  9.3415e+05
teledalm   F	  92725	     16	   97.2	 202584	-3.0464	  4.3574e-01 -9.6306e+01  1.5679e+02  2.2562e+01 -2.6794e+02  3.6456e+02  7.0298e+00  1.7998e-01 -8.7596e+01  1.2445e+03  8.5126e-01  4.2059e-05  1.3000e+06  1.3001e+06
telospec   F	 125167	     28	  299.4	  38994	-3.3546	  4.0697e-01  3.9824e+01  5.8323e+01  2.6684e+00 -1.3605e+02  6.6934e+02  1.1779e+00  5.0266e-01 -2.0132e+04  2.6940e+04  5.9350e+00  2.7847e-05  1.9349e+06  1.9350e+06
temncurv   F	  90077	     29	  211.4	  58675	-3.1222	  2.8239e-01 -5.5045e+01  1.3546e+02  1.1122e+01  7.7022e+00  2.1828e+02  1.1016e+00  6.4658e-01 -8.7223e+02  4.9404e+03  1.1832e+00  5.8925e-05  1.2950e+06  1.2951e+06
temnlong   F	 101204	     30	  230.5	  86664	-3.1957	  2.7378e-01 -5.1300e+01  1.3168e+02  1.0456e+01  1.1498e+01  2.3169e+02  1.0297e+00  6.5862e-01 -1.5024e+03  7.8573e+03  1.2107e+00  4.9592e-05  1.4891e+06  1.4892e+06
temnnyla   F	 103149	     31	  223.1	  77698	-3.1760	  2.7337e-01 -1.2503e+02  2.0507e+02  1.6460e+01  1.5768e+01  2.2407e+02  9.7891e-01  6.7275e-01 -2.2562e+03  9.4044e+03  1.3678e+00  5.0710e-05  1.5084e+06  1.5085e+06
tenemoli   F	  90215	     26	   57.7	 519170	-2.6314	  5.9093e-01 -8.5441e+01  1.3602e+02  2.9972e+01 -4.7107e+02  5.6233e+02  3.0000e+01  2.5784e-02  1.5908e+01  3.9160e+02  6.0264e-01  1.9380e-04  1.0852e+06  1.0853e+06
tenuilis   F	     57	     83	  248.5	  83298	-3.0344	  3.0007e-01 -1.8662e+01  1.1542e+02  9.1864e+00  1.7104e+02  1.0872e+02  7.4374e-01  1.6595e-02  8.0582e+02  8.2012e+02
teradest   F	  16659	     18	   61.5	    526	-1.8981	  8.1806e-01  3.1804e+01  2.4122e+01  3.3318e+00 -6.7278e+01  1.7397e+02  2.9229e+00  3.3434e-04  1.4559e+05  1.4564e+05
teranubi   F	  16352	     18	   60.4	    923	-1.9436	  7.5574e-01  2.9827e+01  2.5008e+01  4.1340e+00 -2.7770e+01  1.3321e+02  1.9732e+00  3.0001e-04  1.4635e+05  1.4641e+05
terfboud   F	  35909	     16	   65.1	    668	-2.0373	  7.3532e-01  3.3901e+01  2.4203e+01  2.6947e+00 -4.3847e+01  1.2530e+02  2.2919e+00  2.2572e-04  3.3694e+05  3.3700e+05
terfclav   F	  40159	     23	   66.7	    951	-2.0631	  7.6721e-01  3.7131e+01  2.2402e+01  2.0918e+00 -1.2014e-01  7.5705e+01  1.5402e+00  2.1880e-04  3.8155e+05  3.8161e+05
term_ces   F	     13	     47	   59.8	     12	-1.7878	  8.4659e-01 -3.6061e+01  9.0706e+01  1.3036e+01 -1.9333e+02  3.4028e+02  2.0484e+01  6.4217e-02  2.0567e+02  2.0962e+02
termspec   F	  48104	     23	   54.2	    529	-1.5468	  8.8402e-01 -2.6303e+01  7.7939e+01  1.8853e+01  4.1381e+00  6.6855e+01  1.5157e+00  4.8117e-04  3.4204e+05  3.4210e+05
terrtriu   F	 200048	     30	 1573.0	 215483	-3.9973	  5.6875e-02  6.8533e+01  3.8275e+01  9.7675e-01 -1.2127e+02  1.2679e+03  1.0202e+00  1.4744e-05  3.6791e+06  3.6792e+06
testcype   F	   5515	     17	  119.8	   1788	-2.5780	  2.8881e-01 -1.1409e+01  7.2440e+01  1.6460e+00 -6.9071e+01  1.7593e+02  7.2988e+00  5.3482e-01 -3.4688e+02  6.6217e+02  3.3295e+00  9.4693e-04  6.5502e+04  6.5575e+04
tetralpe   F	  43584	     23	  203.7	  54253	-3.0915	  2.9690e-01 -2.8624e+02  3.6471e+02  3.0000e+01  2.0721e+01  2.0615e+02  1.0758e+00  6.3856e-01 -1.9573e+03  6.2852e+03  1.3297e+00  8.4159e-05  6.2181e+05  6.2191e+05
tetrbica   F	  55670	     17	  181.3	  17772	-2.9567	  3.4967e-01  8.3003e+00  7.1241e+01  5.2591e+00 -1.4249e+01  2.6889e+02  1.1604e+00  1.0302e-04  7.5821e+05  7.5827e+05
tetrblat   F	    138	     51	  131.0	    913	-2.5428	  8.6479e-02 -1.2321e+02  1.8128e+02  3.0000e+01 -7.0279e+01  1.7256e+02  8.6715e+00  5.5242e-01 -3.2024e+01  2.9848e+02  3.7083e+00  6.8178e-03  1.6353e+03  1.6675e+03
tetrcarb   F	  29558	     25	  102.0	  11651	-2.6867	  5.6678e-01 -2.9437e+01  1.0634e+02  8.3292e+00 -3.1935e+01  2.8855e+02  1.3116e+00  4.0182e-01 -9.0863e+02  2.7331e+03  1.8261e+00  1.7864e-04  3.6552e+05  3.6562e+05
tetrimmi   F	    337	     56	  132.5	   5928	-2.7248	  4.5405e-01 -3.6904e+02  4.5041e+02  3.0000e+01 -1.0552e+01  2.1483e+02  1.7385e+00  5.0737e-01  5.6653e+02  1.3000e+03  1.6773e+00  3.0958e-03  4.2364e+03  4.2784e+03
tetrmont   F	  85583	     16	  760.2	  44574	-3.5898	  1.2549e-01  6.2027e+01  2.5167e+01  1.5231e+00 -1.6544e+02  8.0849e+02  1.2861e+00  4.2111e-05  1.4164e+06  1.4164e+06
tetrparv   F	  49273	     25	  163.5	  13685	-2.8761	  3.6340e-01 -6.4388e+01  1.4323e+02  1.1194e+01  7.9118e+00  2.2521e+02  1.1793e+00  1.1822e-04  6.5218e+05  6.5224e+05
tetrphaf   F	    114	     55	  145.0	   1225	-2.6847	  5.9966e-01 -6.5133e+00  9.5621e+01  3.8569e+00 -2.6577e+02  7.1687e+02  5.9867e+00  8.1169e-03  1.4209e+03  1.4400e+03
tetrsimi   F	  55135	     36	  167.2	  13232	-2.8814	  3.4600e-01 -7.9997e+01  1.5901e+02  1.2870e+01  3.6677e+00  2.2444e+02  1.1946e+00  1.0878e-04  7.3109e+05  7.3115e+05
tetrther   F	  87703	     24	   84.1	   1517	-2.4619	  2.9796e-01 -2.9798e+01  8.4981e+01  1.6046e+01 -2.0066e+01  9.1370e+01  2.1137e+00  4.1267e-01 -1.1096e+02  2.9225e+02  2.4972e+00  3.1591e-04  9.9409e+05  9.9419e+05
tetrurti   F	  59072	     16	  107.1	  28563	-2.7947	  4.1125e-01  7.6177e+00  6.2898e+01  4.6728e+00  6.1772e+00  1.5757e+02  9.1625e-01  1.0080e-04  7.5877e+05  7.5884e+05
thalalle   F	  11627	     18	   91.3	   1273	-2.1168	  7.9097e-01 -2.0059e+01  1.0460e+02  8.4161e+00 -3.7979e+01  1.3357e+02  1.6293e+00  4.1973e-04  1.1328e+05  1.1333e+05
thalamaz   F	 217088	     19	 1265.0	 293446	-3.8325	  4.5609e-02 -1.6371e+02  2.4926e+02  3.0000e+01  5.5181e+01  5.3084e+01  1.1468e+00  3.1859e-01 -2.9776e+02  2.1516e+03  9.8541e-01  1.6799e-05  3.8392e+06  3.8393e+06
thalgrav   F	   6149	     19	  103.6	   1635	-2.3007	  7.3142e-01  4.4977e+00  8.7432e+01  5.4979e+00 -7.4912e+01  2.1885e+02  1.9333e+00  5.5745e-04  6.5159e+04  6.5206e+04
thalocea   F	  44305	     42	   91.8	   1656	-2.4025	  3.0068e-01 -2.0315e+02  2.7362e+02  3.0000e+01  1.4638e+00  9.7670e+01  1.7449e+00  5.1862e-04  4.9017e+05  4.9023e+05
thalpaci   F	   9491	     18	  105.7	   1703	-2.2784	  7.9856e-01  1.2298e+01  8.2163e+01  4.7219e+00 -9.5879e+01  2.5705e+02  1.8933e+00  3.6250e-04  9.9665e+04  9.9715e+04
thalpseu   F	  17308	     18	   90.8	    888	-2.2831	  5.0607e-01 -4.3937e+01  1.2011e+02  2.2511e+00  4.0383e+01  4.3928e+01  3.9305e+00  6.9129e-04  1.8188e+05  1.8194e+05
thalrotu   F	  27362	     18	  107.4	  37209	-2.4937	  7.8036e-01  5.0532e+01  4.4063e+01  2.1510e+00  7.9653e+00  1.3169e+02  6.6821e-01  2.1964e-01  5.2827e+02  1.9300e+03  2.3751e+01  2.0253e-04  3.1321e+05  3.1330e+05
thalthal   F	  58655	     16	  194.2	   5367	-2.9379	  3.3940e-01 -2.9510e+02  3.8441e+02  3.0000e+01 -1.2554e+02  2.6292e+02  6.2044e+00  1.6917e-01 -3.8053e+02  8.5606e+02  2.4066e+00  7.6140e-05  7.9428e+05  7.9438e+05
thaltumi   F	   3070	     18	  100.3	   1755	-2.2748	  7.1884e-01  7.8184e+00  8.2630e+01  5.5654e+00 -4.3742e+01  1.5812e+02  1.6535e+00  2.8116e-01  4.7667e+02  1.9165e+03  2.8581e-05  8.5488e-04  3.2146e+04  3.2212e+04
thameleg   F	 184782	     30	 1539.6	  83340	-3.9076	  1.1026e-01  6.7181e+01  5.6862e+01  8.4114e-01 -2.7689e+02  1.5497e+03  1.3108e+00  1.8429e-05  3.3261e+06  3.3262e+06
thamsirt   F	  92784	     30	 1430.3	  89058	-3.8867	  1.2054e-01  6.7788e+01  5.3697e+01  8.2987e-01 -2.5837e+02  1.4408e+03  1.2648e+00  2.7956e-05  1.6595e+06  1.6596e+06
thancucu   F	  89526	     23	   54.9	    413	-1.5831	  8.8089e-01 -6.1819e+00  5.8310e+01  1.2787e+01 -8.3583e+00  7.7731e+01  1.8631e+00  3.7734e-04  6.5104e+05  6.5111e+05
thectrah   F	   8981	     23	  118.1	   1537	-2.6776	  4.6480e-01  1.3810e+01  2.6234e+01  1.4508e+00  5.7922e+01  4.0574e+01  1.8837e+00  1.1528e-01 -2.8749e+02  5.3617e+02  3.8864e+00  1.4004e-03  1.1070e+05  1.1078e+05
theiannu   F	  10701	     18	   48.8	    456	-1.9792	  3.8500e-01  2.4531e+01  5.5696e+00  3.1492e+00 -5.9785e+01  1.1826e+02  4.6934e+00  5.7014e-01 -2.6626e+02  4.5582e+02  4.9093e+00  7.9473e-04  9.7560e+04  9.7640e+04
theiequi   F	  13128	     20	   36.2	   2793	-1.6151	  7.1292e-01  1.9126e+01  1.4977e+01  8.6737e+00 -1.3129e+01  7.1949e+01  2.6684e+00  2.3805e-01  3.6828e+01  3.1469e+02  1.0288e+00  1.6651e-03  9.7628e+04  9.7711e+04
theiorie   F	  12247	     18	   65.6	    641	-2.1946	  3.6894e-01  2.7708e+01  3.3267e+00  1.3686e+00 -7.0822e+01  1.5253e+02  3.1771e+00  1.0243e-03  1.2383e+05  1.2388e+05
theiparv   F	  10415	     16	   63.9	    723	-2.1715	  3.2291e-01  2.3954e+01  6.3353e+00  3.4564e+00 -1.5482e+02  2.2116e+02  7.6960e+00  5.4346e-01 -4.9458e+01  2.3267e+02  2.7256e+00  6.9987e-04  1.0416e+05  1.0424e+05
thelcall   F	  76717	     23	  203.0	   1641	-2.7604	  1.9674e-01  4.7665e+01  4.5610e+01  1.3135e+00 -1.9040e+02  3.7598e+02  3.4968e+00  9.4205e-05  9.7517e+05  9.7523e+05
thelganb   F	  72941	     23	   57.1	    500	-1.7056	  8.6677e-01  2.4655e+01  2.9170e+01  5.2171e+00 -1.4499e+01  9.2299e+01  1.9005e+00  2.8313e-04  5.7269e+05  5.7275e+05
thelkita   F	  11045	     23	   73.0	 474955	-2.7912	  1.0000e+00  2.1406e+01  2.3066e+01  5.3318e-01  8.6466e-04  1.3943e+05  1.3945e+05
thelmicr   F	  17160	     18	   59.0	    817	-2.0468	  6.0545e-01  3.8732e+01  1.3674e+01  2.6060e+00 -3.2671e+01  1.1225e+02  2.1565e+00  6.2931e-04  1.6167e+05  1.6173e+05
thelster   F	  15175	     41	   63.8	   1052	-2.1904	  5.0337e-01 -1.3764e+00  5.3248e+01  1.2266e+01 -2.2566e+02  3.0189e+02  1.3278e+01  2.5518e-01 -2.2254e+02  4.3966e+02  3.6320e+00  4.5662e-04  1.5306e+05  1.5315e+05
theocaca   F	 125662	     21	  210.5	  13140	-2.9881	  3.9389e-01  1.9256e+01  7.3986e+01  4.1787e+00 -2.1433e+01  3.3291e+02  1.2773e+00  5.5037e-01 -4.0024e+02  1.0778e+03  4.2868e+00  4.4827e-05  1.7289e+06  1.7291e+06
theoeleg   F	  38944	     25	  160.6	 350865	-3.1034	  3.9616e-01 -1.9277e+02  2.6851e+02  2.8209e+01 -5.1913e+01  2.2817e+02  1.9681e+00  3.2224e-01  2.5063e+02  8.8664e+02  6.7260e-01  8.2703e-05  5.5629e+05  5.5638e+05
theraura   F	  20390	     17	   66.4	   1055	-2.0667	  7.6117e-01  3.7157e+01  2.2038e+01  2.1223e+00  8.1834e-01  7.6557e+01  1.4881e+00  3.1643e-04  1.9413e+05  1.9418e+05
thercrus   F	  22327	     23	   65.5	   1410	-2.0333	  8.3761e-01  3.4647e+01  2.3939e+01  2.3985e+00 -1.8815e+00  1.1769e+02  1.3987e+00  3.0208e-04  2.0904e+05  2.0909e+05
therdome   F	 100640	     25	 5549.4	 504090	-4.5204	  2.0008e-02 -1.1539e+03  1.2118e+03  3.0000e+01 -8.3537e+02  4.7761e+03  1.1319e+00  1.8455e-05  2.0980e+06  2.0981e+06
therdupo   F	  14619	     32	   58.9	    508	-1.6882	  9.3647e-01  1.4412e+01  4.0921e+01  5.9962e+00  1.0337e+01  9.4431e+01  1.5055e+00  6.0174e-04  1.1365e+05  1.1370e+05
thergela   F	 218299	     30	 1704.9	 238119	-4.0442	  7.6454e-02  5.6967e+01  3.6012e+01  1.8144e+00 -3.8326e+01  4.4597e+02  1.1077e+00  3.2848e-01 -2.8033e+02  2.5892e+03  1.0702e+00  1.2695e-05  4.0640e+06  4.0641e+06
therhete   F	  16980	     17	   77.3	    769	-2.2033	  6.6659e-01  4.1166e+01  2.4102e+01  1.4973e+00 -5.3231e+01  1.3209e+02  3.1997e+00  4.1443e-04  1.7228e+05  1.7233e+05
therlanu   F	  17029	     25	   58.0	    833	-1.7009	  9.1431e-01  6.1883e+00  4.8270e+01  7.8019e+00  3.9593e+00  1.1269e+02  1.4090e+00  5.2363e-04  1.3334e+05  1.3340e+05
therterr   F	  17907	     16	   73.1	    993	-2.1210	  7.4918e-01  2.9373e+01  3.4980e+01  2.8882e+00 -1.4295e+01  1.0346e+02  1.7210e+00  3.6575e-04  1.7492e+05  1.7497e+05
therthe1   F	  16358	     17	   78.2	   1017	-2.2067	  7.4749e-01  4.2207e+01  2.3808e+01  1.3508e+00 -1.1975e+02  2.0372e+02  4.9654e+00  4.0436e-04  1.6629e+05  1.6635e+05
therther   F	  15482	     24	   77.8	    961	-2.1901	  7.3136e-01  4.2372e+01  2.3221e+01  1.3558e+00 -1.3678e+02  2.1968e+02  5.7775e+00  4.2289e-04  1.5620e+05  1.5626e+05
thieanta   F	  19233	     16	   66.2	   1008	-2.0759	  6.8253e-01  2.9304e+01  2.8998e+01  3.4499e+00 -1.2585e+01  9.9442e+01  1.7795e+00  3.0298e-04  1.8388e+05  1.8393e+05
thieappe   F	  27625	     16	   66.7	    978	-2.0941	  6.4394e-01  2.6904e+01  3.1682e+01  3.6943e+00 -9.8455e+00  9.0151e+01  1.7792e+00  1.9750e-04  2.6651e+05  2.6657e+05
thiearen   F	  29213	     16	   68.9	    887	-2.0606	  7.6860e-01  2.6246e+01  3.4442e+01  3.3428e+00 -2.2339e+01  1.1968e+02  1.8869e+00  2.6914e-04  2.7724e+05  2.7730e+05
thiehyrc   F	  24739	     17	   69.5	   1003	-2.1206	  6.8605e-01  3.1005e+01  2.9573e+01  2.8621e+00 -1.1898e+01  9.6005e+01  1.7549e+00  2.6326e-04  2.4165e+05  2.4171e+05
thiepunc   F	   8659	     23	   70.2	    961	-2.1567	  7.4014e-01  3.3276e+01  2.6422e+01  2.3600e+00 -4.9497e+01  1.6321e+02  2.1804e+00  5.8265e-04  8.6007e+04  8.6057e+04
thieterr   F	  17910	     17	   73.0	    987	-2.1220	  7.4200e-01  2.8974e+01  3.5333e+01  2.9436e+00 -1.4183e+01  1.0307e+02  1.7343e+00  3.6517e-04  1.7508e+05  1.7514e+05
thlaarve   F	   1342	     63	  102.0	  49115	-2.3788	  5.2493e-01 -1.6625e+02  2.5507e+02  2.5744e+01  5.4686e+01  7.3940e+01  9.2282e-01  1.5460e-03  1.4737e+04  1.4773e+04
thozspec   F	  47463	     16	   64.8	    877	-1.9985	  7.4400e-01  2.8549e+01  3.0045e+01  3.5078e+00 -4.9775e+00  8.2743e+01  1.6593e+00  2.5083e-04  4.3691e+05  4.3697e+05
thripalm   F	 112553	     25	  103.4	  63232	-2.7937	  5.4729e-01  1.5360e+01  6.5360e+01  7.0453e+00 -7.7346e-01  3.6862e+02  8.7472e-01  8.4344e-05  1.4467e+06  1.4468e+06
thritaba   F	  46359	     25	  100.9	  45111	-2.7027	  6.0621e-01  3.8672e+01  4.3362e+01  4.1845e+00 -5.9863e+00  3.7521e+02  9.1032e-01  1.5031e-04  5.7666e+05  5.7672e+05
thunalba   F	 266730	     16	  482.1	  53992	-3.4458	  1.9689e-01  2.7423e+01  6.8870e+01  4.2565e+00  4.5824e+00  1.6484e+02  2.3337e+00  1.8964e-01 -1.4296e+02  9.1277e+02  1.1771e+00  1.9384e-05  4.2331e+06  4.2332e+06
thunmacc   F	 275637	     28	  488.9	  54362	-3.4480	  1.0271e-01  3.0010e+01  6.2909e+01  5.2072e+00  5.3491e+01  9.5211e+01  1.1293e+00  3.6733e-01 -1.3268e+02  1.0062e+03  1.1817e+00  1.7680e-05  4.3767e+06  4.3768e+06
thunorie   F	     33	     80	 1137.0	 233911	-3.8343	  4.5545e-01  5.4329e+01  1.3364e+02  8.5021e-01 -9.8426e+01  1.6099e+03  9.7607e-01  2.9851e-02  5.9597e+02  6.0645e+02
thunthyn   F	 270082	     16	  478.1	  52137	-3.4370	  9.8919e-02 -7.7384e+01  1.6902e+02  1.5188e+01  5.1446e+01  8.9775e+01  1.3128e+00  3.3374e-01 -1.4057e+02  9.4844e+02  1.1829e+00  1.9490e-05  4.2756e+06  4.2757e+06
thymthym   F	 242573	     16	  407.4	 192381	-3.5350	  4.9310e-01  4.9930e+01  1.0193e+02  1.2041e+00 -1.1469e+02  9.4190e+02  8.6942e-01  2.3782e-05  3.9510e+06  3.9511e+06
thyrcurv   F	  22927	     37	   65.6	   1314	-2.0145	  6.3987e-01 -3.1199e+01  8.9949e+01  1.2037e+01  2.3102e+01  5.5958e+01  1.3607e+00  4.0317e-04  2.1271e+05  2.1276e+05
tigrcali   F	  64663	     17	  161.1	  31996	-3.0394	  4.0150e-01 -6.9684e+01  1.3773e+02  1.7080e+01  1.7962e+01  1.8379e+02  1.0147e+00  3.3090e-01 -4.5652e+02  1.6498e+03  1.4793e+00  5.5467e-05  9.0512e+05  9.0522e+05
tigrjapo   F	   1294	     46	  187.0	  34945	-3.0359	  4.6010e-01  4.0787e+01  2.5008e+01  3.2564e+00 -6.0749e+01  5.4025e+02  1.1295e+00  4.3947e-01 -1.2152e+03  3.3201e+03  1.9016e+00  1.0669e-03  1.8113e+04  1.8170e+04
tiliscin   F	 186293	     30	 1533.5	 101522	-3.9245	  9.3887e-02  6.9791e+01  5.4791e+01  7.9244e-01 -2.2709e+02  1.4518e+03  1.2346e+00  1.7271e-05  3.3676e+06  3.3677e+06
tillalbe   F	  35009	     23	   92.8	    763	-2.1911	  6.8470e-01 -7.1704e+01  1.5248e+02  1.1734e+01 -7.6521e+01  2.0372e+02  2.9212e+00  3.3898e-04  3.5329e+05  3.5335e+05
tillanom   F	  18309	     19	   78.4	    573	-1.9581	  8.6215e-01 -2.1683e+01  9.3994e+01  8.4945e+00 -7.2681e+01  1.7176e+02  2.4912e+00  3.3998e-04  1.6514e+05  1.6519e+05
tillcari   F	  25223	     49	   82.1	    935	-1.8889	  9.2210e-01 -2.0457e+02  2.8122e+02  2.6188e+01 -1.3011e+00  1.5575e+02  1.5128e+00  3.3355e-04  2.1943e+05  2.1949e+05
tillcont   F	  24350	     44	   81.9	    844	-1.8788	  9.2373e-01 -2.0462e+02  2.8115e+02  2.6303e+01 -5.6488e+00  1.5162e+02  1.5618e+00  3.3367e-04  2.1069e+05  2.1074e+05
tillindi   F	  25418	     52	   78.6	   1059	-1.9653	  8.2410e-01 -2.0561e+02  2.8004e+02  3.0000e+01 -3.3230e+01  1.3169e+02  1.6759e+00  8.3922e-04  2.1550e+05  2.1555e+05
tillspec   F	  32873	     23	  113.0	   1610	-2.3496	  7.3891e-01 -1.0456e+02  2.0429e+02  9.3575e+00 -5.6500e+01  1.8659e+02  1.8076e+00  2.6055e-01 -3.2627e+02  9.6307e+02  2.8889e+00  4.8693e-04  3.5286e+05  3.5295e+05
tillwalk   F	  22877	     48	   78.4	    691	-1.9374	  8.2323e-01 -1.9816e+02  2.7155e+02  3.0000e+01 -6.8083e+01  1.6322e+02  2.3105e+00  1.0456e-03  1.8971e+05  1.8977e+05
tillwash   F	  26544	     21	   58.6	    880	-1.8518	  7.6436e-01  2.8241e+01  2.6099e+01  5.6577e+00 -2.5447e+01  1.3537e+02  2.0214e+00  7.9265e-04  2.2616e+05  2.2622e+05
timebart   F	  28471	     16	 1630.5	  63264	-3.9075	  8.9322e-02 -8.7610e+01  2.1434e+02  2.2836e+00 -3.5781e+02  1.6722e+03  1.4296e+00  6.5611e-05  5.1237e+05  5.1242e+05
timecris   F	  28956	     16	 1718.0	 147060	-4.0038	  1.4672e-01 -2.6650e-01  1.3044e+02  7.2812e-01 -2.7259e+02  1.6801e+03  1.1914e+00  6.5416e-05  5.3380e+05  5.3385e+05
timedoug   F	  29469	     16	 1642.4	  65756	-3.9122	  5.0182e-02 -8.4118e+02  9.4433e+02  1.7884e+01 -3.9056e+02  1.6404e+03  1.4185e+00  6.2547e-05  5.3106e+05  5.3112e+05
timegene   F	  36573	     16	 1615.3	  63586	-3.9018	  5.2598e-02 -8.3079e+02  9.3004e+02  1.7916e+01 -3.7171e+02  1.6038e+03  1.4221e+00  5.5833e-05  6.5731e+05  6.5737e+05
timepodu   F	   8554	     16	 1194.5	  22730	-3.7156	  1.8173e-01  1.7876e+00  8.1642e+01  8.4068e-01 -4.8729e+02  1.3436e+03  2.0375e+00  5.9575e-01 -1.2094e+03  3.3514e+03  2.5029e+00  1.7204e-04  1.4630e+05  1.4638e+05
timepopp   F	  19425	     16	 1602.3	  68978	-3.9185	  1.2638e-01 -1.7166e+01  1.5195e+02  9.9304e-01 -3.7868e+02  1.7236e+03  1.4129e+00  8.5005e-05  3.5046e+05  3.5051e+05
timeshep   F	  33602	     16	 1638.1	  65622	-3.9088	  3.6408e-02 -8.2069e+02  9.2073e+02  3.0000e+01 -4.3834e+02  1.6559e+03  1.4266e+00  5.6491e-05  6.0555e+05  6.0561e+05
timetaho   F	  35926	     16	 1632.5	  64011	-3.9021	  5.0014e-02  7.0750e+01  4.1475e+01  8.0528e-01 -4.4115e+02  1.6682e+03  1.4427e+00  5.2077e-05  6.4630e+05  6.4636e+05
tinagutt   F	 129788	     28	  874.7	  54684	-3.6719	  7.8212e-02  4.6689e+01  4.8089e+01  2.0014e+00 -1.2439e+02  8.2314e+02  1.2419e+00  2.4738e-05  2.1945e+06  2.1946e+06
tinctinc   F	   6742	     16	  124.5	   2342	-2.6668	  4.8664e-02 -1.9628e+02  2.2039e+02  3.0000e+01  5.1833e+01  3.9911e+01  1.8721e+00  5.7706e-01 -2.2650e+02  4.8363e+02  2.6168e+00  4.0646e-04  8.2766e+04  8.2841e+04
tinebiss   F	  70750	     16	  296.8	  21165	-3.1425	  2.0780e-01  3.3833e+01  3.7798e+01  4.8405e+00 -4.4863e+01  3.3426e+02  1.2197e+00  6.5830e-05  1.0250e+06  1.0251e+06
tinocord   F	  22448	     16	  206.7	  16509	-3.0672	  3.9299e-01  1.1020e+01  8.3373e+01  4.8480e+00 -2.9180e+01  1.8592e+02  3.4141e+00  1.1020e-01 -1.9041e+02  7.2509e+02  1.4644e+00  1.0880e-04  3.1728e+05  3.1737e+05
tiphfemo   F	  39735	     16	  118.5	  55436	-2.8566	  4.6191e-01 -2.0383e+01  9.7893e+01  7.2538e+00  2.9376e+01  1.6704e+02  9.5605e-01  4.7180e-01 -5.0329e+02  2.4963e+03  9.7014e-01  1.1355e-04  5.2294e+05  5.2304e+05
tisbholo   F	  48076	     16	  138.1	  10054	-2.7249	  3.6742e-01 -7.1276e+01  1.2728e+02  3.0000e+01 -3.5584e+01  2.4737e+02  1.3042e+00  1.1876e-04  6.0336e+05  6.0343e+05
tokuosim   F	 182815	     16	 1480.3	 346263	-3.9980	  1.3559e-01  6.5127e+01  3.9746e+01  9.2887e-01 -1.9185e+02  1.3616e+03  9.3078e-01  1.6823e-05  3.3697e+06  3.3698e+06
tolyinfl   F	  15769	     23	   60.2	    752	-1.9466	  6.4926e-01 -2.5674e+00  5.8172e+01  9.3183e+00 -1.4743e+00  6.3707e+01  1.7178e+00  7.7890e-04  1.4125e+05  1.4131e+05
tolyophi   F	  16790	     23	   61.1	    874	-1.9665	  6.8419e-01  9.3491e+00  4.6531e+01  6.9079e+00 -4.7438e+00  7.3704e+01  1.6692e+00  4.9745e-04  1.5218e+05  1.5223e+05
